Time(h),Cell volume(nL),Cell counts
2.09,-0.0209,18520.86926044083
2.091,-0.02091,15514.463494689824
2.092,-0.02092,18386.308444575603
2.093,-0.02093,14874.513219029759
2.094,-0.02094,12083.926343539979
2.095,-0.020950000000000003,21774.20315292903
2.096,-0.020960000000000003,10660.641145476187
2.097,-0.02097,19351.653282214975
2.098,-0.02098,19254.340723942732
2.099,-0.02099,18762.279263333632
2.1,-0.021,16661.57225148357
2.101,-0.02101,17246.01895957383
2.102,-0.02102,18178.46513364249
2.103,-0.021030000000000004,14646.136075586785
2.104,-0.02104,20323.632011644513
2.105,-0.02105,14933.578987621622
2.106,-0.02106,15386.382687285468
2.107,-0.021070000000000002,16902.561261748557
2.108,-0.02108,20117.607956234613
2.109,-0.02109,15370.57017727603
2.11,-0.0211,17544.88587814722
2.111,-0.021110000000000004,18187.383884707728
2.112,-0.02112,14475.913931682579
2.113,-0.02113,17859.8040856427
2.114,-0.02114,9120.051708670297
2.115,-0.021150000000000002,13616.548932923986
2.116,-0.02116,19430.880743962243
2.117,-0.02117,21663.662904692566
2.118,-0.02118,22541.431656576086
2.119,-0.021190000000000004,16082.322923640593
2.12,-0.0212,20633.970437778575
2.121,-0.02121,14183.909478243286
2.122,-0.02122,20583.276760794244
2.123,-0.021230000000000002,19923.4000822702
2.124,-0.021240000000000002,14362.234591558994
2.125,-0.02125,13136.73677185374
2.126,-0.021259999999999998,20550.82961339534
2.1270000000000002,-0.021270000000000004,21370.338326707548
2.128,-0.02128,18343.249427566283
2.129,-0.02129,17082.434799220344
2.13,-0.0213,16197.202277157228
2.1310000000000002,-0.021310000000000003,13687.41980281011
2.132,-0.021320000000000002,15710.66366692482
2.133,-0.021330000000000002,18661.7520709933
2.134,-0.021339999999999998,20097.99296141023
2.1350000000000002,-0.021350000000000004,13812.933606103918
2.136,-0.02136,16632.775467900337
2.137,-0.02137,20825.16547825187
2.138,-0.02138,16089.292966503013
2.1390000000000002,-0.021390000000000003,20408.860168866133
2.14,-0.021400000000000002,21939.037647350917
2.141,-0.021410000000000002,17321.934745781327
2.142,-0.021419999999999998,12849.122449446331
2.1430000000000002,-0.02143,19576.0197105834
2.144,-0.02144,13028.05166178385
2.145,-0.02145,16458.125482873234
2.146,-0.02146,17444.07511939023
2.1470000000000002,-0.021470000000000003,19648.031718996517
2.148,-0.021480000000000003,18256.19938142181
2.149,-0.021490000000000002,19342.505183990474
2.15,-0.0215,8813.627092380008
2.1510000000000002,-0.02151,16630.88338436705
2.152,-0.02152,15058.66649400987
2.153,-0.02153,17041.909139062656
2.154,-0.02154,18365.894915232006
2.1550000000000002,-0.021550000000000003,19058.619237775383
2.156,-0.021560000000000003,17691.633471372126
2.157,-0.021570000000000002,15604.285623296648
2.158,-0.02158,23859.52259668371
2.1590000000000003,-0.02159,17013.459800842968
2.16,-0.0216,14529.770700239784
2.161,-0.02161,14968.655506550136
2.162,-0.02162,19893.127342429645
2.1630000000000003,-0.021630000000000003,18790.463998307787
2.164,-0.021640000000000003,20794.347730220023
2.165,-0.02165,15853.95823381346
2.166,-0.02166,15783.860410687248
2.1670000000000003,-0.021670000000000002,21060.895846133888
2.168,-0.02168,18575.267189150807
2.169,-0.02169,17654.264467528097
2.17,-0.0217,17701.140696880182
2.1710000000000003,-0.021710000000000004,22471.641104713453
2.172,-0.021720000000000003,17547.13073401482
2.173,-0.02173,15738.154055122546
2.174,-0.02174,20047.23296800412
2.1750000000000003,-0.021750000000000002,8931.224506617158
2.176,-0.02176,19972.128473292294
2.177,-0.02177,20903.122485585456
2.178,-0.02178,21805.038921694973
2.179,-0.02179,18875.03322557417
2.18,-0.021800000000000003,14446.198968491446
2.181,-0.02181,14321.542107650039
2.182,-0.02182,17582.411475531826
2.183,-0.02183,23183.57628115809
2.184,-0.021840000000000002,22039.554495044104
2.185,-0.02185,21050.742490619898
2.186,-0.02186,16240.815259731662
2.187,-0.021869999999999997,13621.203294441586
2.188,-0.021880000000000004,17798.281460488197
2.189,-0.02189,15102.340064094984
2.19,-0.0219,23218.148274884697
2.191,-0.02191,16371.407123946427
2.192,-0.021920000000000002,24520.359754581215
2.193,-0.02193,20212.30333764107
2.194,-0.02194,17034.133539986873
2.195,-0.021949999999999997,17503.46645573019
2.196,-0.021960000000000004,19382.166033258032
2.197,-0.02197,17044.126888463696
2.198,-0.02198,15376.101984645451
2.199,-0.02199,16296.361635089681
2.2,-0.022000000000000002,13300.255912434295
2.201,-0.022010000000000002,16809.28180730124
2.202,-0.02202,17647.24663824529
2.203,-0.022029999999999998,18707.602675870938
2.204,-0.02204,15398.612515554749
2.205,-0.02205,11874.73015807864
2.206,-0.02206,20112.734130946847
2.207,-0.02207,20742.520903153258
2.208,-0.022080000000000002,13861.187687072856
2.209,-0.022090000000000002,19153.6686573277
2.21,-0.0221,15395.231570078195
2.211,-0.022109999999999998,13838.490490837696
2.212,-0.02212,23832.58141202414
2.213,-0.02213,23931.66107986613
2.214,-0.02214,14768.078376063502
2.215,-0.02215,15668.787346723831
2.216,-0.022160000000000003,14502.809840280843
2.217,-0.022170000000000002,18685.55050497292
2.218,-0.022180000000000002,24291.210558747985
2.219,-0.022189999999999998,22085.81074498653
2.22,-0.0222,20521.95253440173
2.221,-0.02221,19101.23023997742
2.222,-0.02222,15205.496304322076
2.223,-0.02223,22159.640444557706
2.224,-0.022240000000000003,17298.504135696094
2.225,-0.022250000000000002,11215.804057514455
2.226,-0.02226,24061.745479510453
2.227,-0.022269999999999998,14559.063520977506
2.228,-0.02228,18082.18537227287
2.229,-0.02229,18652.28144715094
2.23,-0.0223,15778.937497765584
2.231,-0.02231,21046.150735025607
2.232,-0.022320000000000003,14348.224726397386
2.233,-0.022330000000000003,15615.035701811044
2.234,-0.02234,19233.95073503566
2.235,-0.02235,14958.639507784177
2.236,-0.02236,16601.231100975525
2.237,-0.02237,19441.471819837545
2.238,-0.02238,19842.321747489794
2.239,-0.02239,15428.235920171594
2.24,-0.022400000000000003,24646.731984279228
2.241,-0.022410000000000003,24451.226378560186
2.242,-0.02242,16669.88370258256
2.243,-0.02243,16287.597334003238
2.244,-0.02244,21579.60525776547
2.245,-0.02245,12615.813715564724
2.246,-0.02246,18214.62035875595
2.247,-0.02247,15541.166377743752
2.248,-0.022480000000000003,15426.965297484188
2.249,-0.022490000000000003,12703.837480419275
2.25,-0.0225,13459.298974957006
2.251,-0.02251,17898.799279205476
2.2520000000000002,-0.022520000000000002,17488.642459730778
2.253,-0.02253,17093.076730584606
2.254,-0.02254,18625.21574956611
2.255,-0.02255,17229.94541834238
2.2560000000000002,-0.022560000000000004,16522.818905466993
2.257,-0.022570000000000003,22120.94217989248
2.258,-0.02258,23663.958849192775
2.259,-0.02259,21555.433786062673
2.2600000000000002,-0.022600000000000002,10786.256284428891
2.261,-0.02261,20862.174959798776
2.262,-0.02262,19961.224815205256
2.263,-0.02263,24299.189349413227
2.2640000000000002,-0.022640000000000004,15455.951594910224
2.265,-0.02265,15646.862630940033
2.266,-0.02266,21252.354405834503
2.267,-0.02267,13673.713631954353
2.2680000000000002,-0.022680000000000002,20578.922334324805
2.269,-0.022690000000000002,14378.896348461094
2.27,-0.0227,10571.203504694753
2.271,-0.02271,18128.531932855607
2.2720000000000002,-0.022720000000000004,13599.743147362082
2.273,-0.02273,15189.087512259022
2.274,-0.02274,19066.032543617817
2.275,-0.02275,17222.309345185196
2.2760000000000002,-0.022760000000000002,16939.38847599238
2.277,-0.022770000000000002,17858.738631947985
2.278,-0.02278,16924.39065770366
2.279,-0.02279,15862.594057894985
2.2800000000000002,-0.022800000000000004,19680.369451194147
2.281,-0.02281,20147.42256359072
2.282,-0.02282,19627.42946022515
2.283,-0.02283,19167.646937080306
2.2840000000000003,-0.022840000000000003,21250.661731467048
2.285,-0.022850000000000002,20979.286450421583
2.286,-0.022860000000000002,17867.596136728247
2.287,-0.022869999999999998,16770.244559283845
2.2880000000000003,-0.022880000000000005,15026.171891803717
2.289,-0.02289,20688.27412962235
2.29,-0.0229,16613.456357184506
2.291,-0.02291,20770.414971588478
2.2920000000000003,-0.022920000000000003,19125.506788116072
2.293,-0.022930000000000002,13711.229591416439
2.294,-0.022940000000000002,20340.60851314644
2.295,-0.022949999999999998,14431.745897744484
2.2960000000000003,-0.022960000000000005,20877.219712051225
2.297,-0.02297,12674.426101799263
2.298,-0.02298,14104.172877885003
2.299,-0.02299,15551.313345695831
2.3000000000000003,-0.023000000000000003,25212.802345630273
2.301,-0.023010000000000003,22484.469516065838
2.302,-0.023020000000000002,22983.799280485433
2.303,-0.02303,17516.44994768878
2.3040000000000003,-0.02304,19207.809227675993
2.305,-0.02305,22445.756293127255
2.306,-0.02306,20114.48456773517
2.307,-0.02307,16790.711159075105
2.308,-0.02308,20323.44996560303
2.309,-0.023090000000000003,13190.255204625584
2.31,-0.023100000000000002,19521.31879892437
2.311,-0.02311,20666.363581346013
2.312,-0.023119999999999998,15189.902672928029
2.313,-0.02313,13797.105458539207
2.314,-0.02314,18956.761037892265
2.315,-0.02315,18357.51729858596
2.316,-0.02316,17881.36534626868
2.317,-0.023170000000000003,22273.05651395122
2.318,-0.023180000000000003,19013.303834993734
2.319,-0.02319,21238.73005934295
2.32,-0.0232,21787.69731689781
2.321,-0.02321,16449.226900639358
2.322,-0.02322,18986.716207743262
2.323,-0.02323,17900.32899866984
2.324,-0.02324,21875.966495245095
2.325,-0.023250000000000003,16226.489270588974
2.326,-0.02326,19365.54289268903
2.327,-0.02327,15880.30252379243
2.328,-0.02328,20389.775376519792
2.329,-0.02329,17285.818298912876
2.33,-0.0233,20067.284831669815
2.331,-0.02331,17186.622690158587
2.332,-0.02332,22711.948208579546
2.333,-0.023330000000000004,21511.73251894099
2.334,-0.02334,24163.662170203388
2.335,-0.02335,19162.476151468574
2.336,-0.02336,14138.13333968286
2.337,-0.023370000000000002,18412.91926364186
2.338,-0.02338,18699.019736610717
2.339,-0.02339,11447.961972623894
2.34,-0.0234,17548.92870467594
2.341,-0.023410000000000004,17519.72650217398
2.342,-0.02342,16356.70742565152
2.343,-0.02343,22329.413268181263
2.344,-0.02344,19209.189391078446
2.345,-0.023450000000000002,22835.366601057067
2.346,-0.02346,17993.458072952337
2.347,-0.02347,21192.37402507622
2.348,-0.02348,16814.99208109911
2.349,-0.023490000000000004,18737.60516646188
2.35,-0.0235,19834.583929133812
2.351,-0.02351,12494.615594398227
2.352,-0.02352,15226.43453638205
2.353,-0.023530000000000002,23468.347857753204
2.354,-0.023540000000000002,17031.256889978784
2.355,-0.02355,17232.760648815372
2.356,-0.023559999999999998,17284.90216189903
2.357,-0.023570000000000004,15190.918235330706
2.358,-0.02358,20094.182185419413
2.359,-0.02359,17981.23563345454
2.36,-0.0236,18108.586367191016
2.361,-0.023610000000000003,18074.961602409112
2.362,-0.023620000000000002,21571.76766610685
2.363,-0.02363,21309.18882356704
2.364,-0.023639999999999998,17998.604596235065
2.365,-0.023650000000000004,18080.86213570744
2.366,-0.02366,14300.360087879453
2.367,-0.02367,22755.293841829847
2.368,-0.02368,22752.143141207987
2.369,-0.023690000000000003,20714.83661331203
2.37,-0.023700000000000002,20468.531990801843
2.371,-0.023710000000000002,17442.32705116036
2.372,-0.023719999999999998,15047.092524709029
2.373,-0.02373,16134.02548615024
2.374,-0.02374,21825.669392217413
2.375,-0.02375,14038.395708080825
2.376,-0.02376,17635.834708100298
2.3770000000000002,-0.023770000000000003,20424.863300085413
2.378,-0.023780000000000003,20148.93696504881
2.379,-0.023790000000000002,15736.268196397437
2.38,-0.023799999999999998,12134.537658800344
2.3810000000000002,-0.02381,14324.267153169007
2.382,-0.02382,19608.158253956623
2.383,-0.02383,16701.36342317982
2.384,-0.02384,20163.656451316478
2.3850000000000002,-0.023850000000000003,17470.71210363146
2.386,-0.023860000000000003,16782.81397310774
2.387,-0.023870000000000002,19885.326567168137
2.388,-0.02388,18588.095618360872
2.3890000000000002,-0.02389,18701.50971198183
2.39,-0.0239,20928.05646197315
2.391,-0.02391,21738.27552413911
2.392,-0.02392,15923.077153374586
2.3930000000000002,-0.023930000000000003,16119.228627447477
2.394,-0.023940000000000003,20490.767017454586
2.395,-0.02395,19239.728825627146
2.396,-0.02396,23763.445947808996
2.3970000000000002,-0.02397,19771.096723772658
2.398,-0.02398,21604.447411962774
2.399,-0.02399,18531.81405379617
2.4,-0.024,13942.789246673641
2.4010000000000002,-0.024010000000000004,23490.205112507494
2.402,-0.024020000000000003,18370.580563242256
2.403,-0.02403,19815.74163856306
2.404,-0.02404,21886.345006603507
2.4050000000000002,-0.024050000000000002,11277.457175189991
2.406,-0.02406,16898.433221030893
2.407,-0.02407,15211.778916108686
2.408,-0.02408,23548.598965039113
2.4090000000000003,-0.024090000000000004,21471.46248208766
2.41,-0.024100000000000003,15862.479331699566
2.411,-0.02411,16405.929296017028
2.412,-0.02412,18603.255363128843
2.4130000000000003,-0.024130000000000002,22313.70702595551
2.414,-0.02414,12623.78561960186
2.415,-0.02415,19194.32839725991
2.416,-0.02416,14729.100050510748
2.4170000000000003,-0.024170000000000004,12800.392508971585
2.418,-0.024180000000000004,15684.770016493138
2.419,-0.02419,15796.344807150539
2.42,-0.0242,20833.36890565236
2.4210000000000003,-0.024210000000000002,19588.89761731657
2.422,-0.024220000000000002,16776.925053574603
2.423,-0.02423,23746.53892628542
2.424,-0.02424,18990.9125463306
2.4250000000000003,-0.024250000000000004,23242.986649046972
2.426,-0.024260000000000004,13514.362481477732
2.427,-0.02427,21816.91547572981
2.428,-0.02428,20568.34573468371
2.4290000000000003,-0.024290000000000003,26652.772038902796
2.43,-0.024300000000000002,19999.729715505666
2.431,-0.024310000000000002,17269.723838156715
2.432,-0.02432,20539.149747639174
2.433,-0.024329999999999997,22980.00802783109
2.434,-0.02434,19061.6378159935
2.435,-0.02435,20966.778604770712
2.436,-0.02436,23257.459504410384
2.437,-0.02437,18273.097752101647
2.438,-0.024380000000000002,19671.80463898636
2.439,-0.024390000000000002,17792.33977531485
2.44,-0.0244,25199.104962439804
2.441,-0.024409999999999998,18373.028246736823
2.442,-0.02442,15600.340698526132
2.443,-0.02443,18790.20609009099
2.444,-0.02444,21756.894901988566
2.445,-0.02445,18228.86167251326
2.446,-0.024460000000000003,15228.069539810826
2.447,-0.024470000000000002,18428.659592811677
2.448,-0.024480000000000002,21986.37405956663
2.449,-0.024489999999999998,14906.582594072073
2.45,-0.0245,17968.945662402683
2.451,-0.02451,17038.82510320034
2.452,-0.02452,24240.743674753765
2.453,-0.02453,18380.691716534253
2.454,-0.024540000000000003,18594.361311227432
2.455,-0.024550000000000002,17162.900829815117
2.456,-0.02456,23274.558152502537
2.457,-0.024569999999999998,22492.84800518305
2.458,-0.02458,20023.580569567308
2.459,-0.02459,13866.6974556944
2.46,-0.0246,21336.801555254206
2.461,-0.02461,21423.039497630918
2.462,-0.024620000000000003,15889.754815764574
2.463,-0.024630000000000003,22286.300438899245
2.464,-0.02464,17409.82715147717
2.465,-0.02465,25079.09913259428
2.466,-0.02466,21495.28270900926
2.467,-0.02467,21993.794095777743
2.468,-0.02468,24049.67670882718
2.469,-0.02469,21548.63783800954
2.47,-0.024700000000000003,23955.60962338607
2.471,-0.024710000000000003,19363.406354818453
2.472,-0.02472,21450.165926225913
2.473,-0.02473,19726.334074214756
2.474,-0.02474,18255.209097408373
2.475,-0.02475,17379.638427397713
2.476,-0.02476,20978.986266487253
2.477,-0.02477,19028.36868809274
2.478,-0.024780000000000003,22585.654827736125
2.479,-0.024790000000000003,21758.98306896734
2.48,-0.0248,20389.217067294107
2.481,-0.02481,18266.56775986237
2.482,-0.024820000000000002,17611.428677310887
2.483,-0.02483,22727.494137256166
2.484,-0.02484,17049.90351588213
2.485,-0.02485,17319.213381817724
2.486,-0.024860000000000004,18996.7350908451
2.487,-0.024870000000000003,15318.026496789933
2.488,-0.02488,17865.33465846603
2.489,-0.02489,24750.935955315406
2.49,-0.024900000000000002,19894.570574231624
2.491,-0.02491,21722.578004430838
2.492,-0.02492,19524.301489736743
2.493,-0.02493,19884.364848412722
2.494,-0.024940000000000004,21949.375272002137
2.495,-0.02495,20700.02826009667
2.496,-0.02496,19581.69981867768
2.497,-0.02497,25369.17386761876
2.498,-0.024980000000000002,18464.759900118337
2.499,-0.024990000000000002,20823.307198566483
2.5,-0.025,21190.5805178088
2.501,-0.02501,21197.393854302198
2.5020000000000002,-0.025020000000000004,21524.175259946824
2.503,-0.02503,20825.864570787064
2.504,-0.02504,20395.50529516163
2.505,-0.02505,15421.959817903753
2.5060000000000002,-0.025060000000000002,18936.753152451467
2.507,-0.025070000000000002,15223.230557675783
2.508,-0.02508,14340.137421862135
2.509,-0.02509,15238.987528637961
2.5100000000000002,-0.025100000000000004,20582.520342025262
2.511,-0.02511,16988.497864873487
2.512,-0.02512,22915.572923211188
2.513,-0.02513,17132.634522869404
2.5140000000000002,-0.025140000000000003,19518.886873735148
2.515,-0.025150000000000002,19325.06738328485
2.516,-0.025160000000000002,22794.902967697482
2.517,-0.025169999999999998,19933.17552218345
2.5180000000000002,-0.025180000000000004,29931.266548517702
2.519,-0.02519,23985.30671709639
2.52,-0.0252,13963.397547599154
2.521,-0.02521,18095.97561802978
2.5220000000000002,-0.025220000000000003,21189.926105334514
2.523,-0.025230000000000002,15994.628423001719
2.524,-0.025240000000000002,21842.29876959454
2.525,-0.025249999999999998,23047.03270884398
2.5260000000000002,-0.025260000000000005,17876.111618486677
2.527,-0.02527,24590.81479897548
2.528,-0.02528,19617.661212291707
2.529,-0.02529,22072.63640710888
2.5300000000000002,-0.025300000000000003,19139.96855000078
2.531,-0.025310000000000003,17687.825785844165
2.532,-0.025320000000000002,15676.930531171927
2.533,-0.02533,21902.16755257956
2.5340000000000003,-0.02534,22132.03491280911
2.535,-0.02535,20754.283264654652
2.536,-0.02536,17929.320852991834
2.537,-0.02537,25324.437254730372
2.5380000000000003,-0.025380000000000003,14160.550800461859
2.539,-0.025390000000000003,18323.10833367687
2.54,-0.025400000000000002,20329.675025034943
2.541,-0.02541,19643.731780363116
2.5420000000000003,-0.02542,20578.22732476155
2.543,-0.02543,30806.12486499242
2.544,-0.02544,22785.730782360097
2.545,-0.02545,18949.27407499437
2.5460000000000003,-0.025460000000000003,23122.81816582176
2.547,-0.025470000000000003,13941.535821120095
2.548,-0.025480000000000003,22472.175623265208
2.549,-0.02549,16909.21023110584
2.5500000000000003,-0.025500000000000002,18820.958777495165
2.551,-0.02551,19242.21140572363
2.552,-0.02552,18628.664371465493
2.553,-0.02553,14763.676970124285
2.5540000000000003,-0.025540000000000004,22136.85885257207
2.555,-0.025550000000000003,19847.368146356424
2.556,-0.02556,22302.768125696348
2.557,-0.02557,22127.236134255774
2.5580000000000003,-0.025580000000000002,19438.486296232917
2.559,-0.02559,23771.23854872909
2.56,-0.0256,15967.79943415419
2.561,-0.02561,20631.050528984702
2.562,-0.02562,19581.289709948756
2.563,-0.025630000000000003,22263.231992373185
2.564,-0.02564,15202.687722971743
2.565,-0.02565,24525.868964371628
2.566,-0.02566,25325.704161523234
2.567,-0.025670000000000002,22830.700939556777
2.568,-0.02568,19905.267055436234
2.569,-0.02569,19118.416074862005
2.57,-0.0257,22222.808322988916
2.571,-0.025710000000000004,20617.724155820873
2.572,-0.02572,21421.540891312256
2.573,-0.02573,22962.328838508936
2.574,-0.02574,23629.055012612513
2.575,-0.025750000000000002,20455.667943634544
2.576,-0.02576,20406.468678515117
2.577,-0.02577,24700.533041389688
2.578,-0.025779999999999997,20236.210378900858
2.579,-0.025790000000000004,20969.568954515267
2.58,-0.0258,26233.05241531397
2.581,-0.02581,22208.0100313025
2.582,-0.02582,23625.583758869212
2.583,-0.025830000000000002,20255.358595966398
2.584,-0.025840000000000002,19672.593690911894
2.585,-0.02585,20842.613520157287
2.586,-0.025859999999999998,22504.281954868304
2.587,-0.025870000000000004,21994.849613038125
2.588,-0.02588,20475.164068134218
2.589,-0.02589,22264.85244437867
2.59,-0.0259,19959.190044795363
2.591,-0.025910000000000002,20444.215123356804
2.592,-0.025920000000000002,21438.678316023357
2.593,-0.02593,17817.524281068236
2.594,-0.025939999999999998,15392.358397811027
2.595,-0.02595,24264.312116164565
2.596,-0.02596,19742.424456107157
2.597,-0.02597,17472.985430698314
2.598,-0.02598,17137.594784313456
2.599,-0.025990000000000003,23228.587461322426
2.6,-0.026000000000000002,15950.368906641363
2.601,-0.026010000000000002,18655.21430988224
2.602,-0.026019999999999998,18725.943305813402
2.603,-0.02603,24599.48674489579
2.604,-0.02604,23546.737139259127
2.605,-0.02605,19010.915937367514
2.606,-0.02606,16991.379711704172
2.607,-0.026070000000000003,19862.668171054884
2.608,-0.026080000000000002,22084.378815114887
2.609,-0.026090000000000002,22791.0007094489
2.61,-0.026099999999999998,26542.06874803818
2.611,-0.02611,18756.189171994272
2.612,-0.02612,21927.225396727303
2.613,-0.02613,20840.43086433816
2.614,-0.02614,20426.2385784493
2.615,-0.026150000000000003,23598.17321675439
2.616,-0.026160000000000003,20019.546639864064
2.617,-0.02617,22286.83846531362
2.618,-0.02618,21585.88727773734
2.619,-0.02619,22472.60980517245
2.62,-0.0262,20235.89454393018
2.621,-0.02621,24995.26004408427
2.622,-0.02622,21534.01009064277
2.623,-0.026230000000000003,23249.765091319092
2.624,-0.026240000000000003,23594.40080495022
2.625,-0.02625,21477.231266252544
2.626,-0.02626,20437.1003863151
2.6270000000000002,-0.02627,18367.28037020968
2.628,-0.02628,22659.91236720204
2.629,-0.02629,20099.73087078386
2.63,-0.0263,18615.98434048181
2.6310000000000002,-0.026310000000000004,25329.413658766567
2.632,-0.026320000000000003,20027.78925162095
2.633,-0.02633,20159.53679607398
2.634,-0.02634,23184.419562468305
2.6350000000000002,-0.026350000000000002,20537.36461213304
2.636,-0.02636,16844.346500780015
2.637,-0.02637,16754.528101518314
2.638,-0.02638,26501.837539105964
2.6390000000000002,-0.026390000000000004,20920.44841760876
2.64,-0.026400000000000003,16468.81004248981
2.641,-0.02641,25846.583279301816
2.642,-0.02642,24398.06946466952
2.6430000000000002,-0.026430000000000002,24810.140825518083
2.644,-0.02644,19995.29628051674
2.645,-0.02645,17952.695739320254
2.646,-0.02646,21858.080564788317
2.6470000000000002,-0.026470000000000004,17036.953427673667
2.648,-0.026480000000000004,18964.416801091145
2.649,-0.02649,18066.40842447517
2.65,-0.0265,20819.163480337505
2.6510000000000002,-0.026510000000000002,22160.55515646606
2.652,-0.026520000000000002,21014.811462085418
2.653,-0.02653,20905.629635233745
2.654,-0.02654,17710.56686525869
2.6550000000000002,-0.026550000000000004,20613.400495218506
2.656,-0.02656,22961.736497249953
2.657,-0.02657,24331.381912834593
2.658,-0.02658,21254.501443857927
2.6590000000000003,-0.026590000000000003,29571.03516445766
2.66,-0.026600000000000002,19789.72832947563
2.661,-0.02661,21753.0907430154
2.662,-0.02662,24002.96632938581
2.6630000000000003,-0.026630000000000004,21370.857739171635
2.664,-0.02664,23556.660360439975
2.665,-0.02665,21133.250584686757
2.666,-0.02666,21882.6298977438
2.6670000000000003,-0.026670000000000003,27416.139666300423
2.668,-0.026680000000000002,24161.366609319663
2.669,-0.026690000000000002,22399.123147683917
2.67,-0.0267,22250.199252140676
2.6710000000000003,-0.026710000000000005,25763.925606188757
2.672,-0.02672,24436.18550225234
2.673,-0.02673,21566.13858025375
2.674,-0.02674,18465.34567405724
2.6750000000000003,-0.026750000000000003,23170.125675960197
2.676,-0.026760000000000003,18912.460092033405
2.677,-0.026770000000000002,22937.501739763615
2.678,-0.026779999999999998,24125.202181451426
2.6790000000000003,-0.026790000000000005,21944.725759378245
2.68,-0.0268,21688.980007757906
2.681,-0.02681,21406.728446146717
2.682,-0.02682,19297.2070592128
2.6830000000000003,-0.026830000000000003,18545.448205835066
2.684,-0.026840000000000003,25984.737386419365
2.685,-0.026850000000000002,19672.36386022057
2.686,-0.02686,21144.480943284434
2.6870000000000003,-0.026870000000000005,19946.829599371074
2.688,-0.02688,24036.00752533081
2.689,-0.02689,20718.4281259759
2.69,-0.0269,21206.875054141372
2.691,-0.02691,23795.478112130582
2.692,-0.026920000000000003,14954.825576099665
2.693,-0.026930000000000003,20681.129231264295
2.694,-0.02694,20369.71500466633
2.695,-0.026949999999999998,19678.56047249785
2.696,-0.02696,23627.41132384385
2.697,-0.02697,18185.97417488037
2.698,-0.02698,20259.38300256199
2.699,-0.02699,23142.420728310328
2.7,-0.027000000000000003,19063.047111173597
2.701,-0.027010000000000003,22056.526495053036
2.702,-0.02702,25388.19311832961
2.703,-0.02703,23257.54246567857
2.704,-0.02704,24868.27214234051
2.705,-0.02705,22698.690786486266
2.706,-0.02706,22066.693518030297
2.707,-0.02707,20403.90715719017
2.708,-0.027080000000000003,21406.98877896636
2.709,-0.027090000000000003,20439.065296634646
2.71,-0.0271,21382.291809535112
2.711,-0.02711,22972.51774507137
2.712,-0.027120000000000002,20224.647772686672
2.713,-0.02713,22028.9615577626
2.714,-0.02714,26947.654420002422
2.715,-0.02715,22240.997563434197
2.716,-0.027160000000000004,27893.108382188635
2.717,-0.02717,19025.22655967293
2.718,-0.02718,21023.961731773234
2.719,-0.02719,27108.50476354397
2.72,-0.027200000000000002,26795.10572242854
2.721,-0.02721,18595.69326419683
2.722,-0.02722,19301.675267535447
2.723,-0.02723,24956.415979948077
2.724,-0.027240000000000004,23802.731717246545
2.725,-0.02725,22958.698790259077
2.726,-0.02726,24918.44274185339
2.727,-0.02727,23649.101551738244
2.728,-0.027280000000000002,26107.420385348767
2.729,-0.027290000000000002,25035.181045402926
2.73,-0.0273,26439.543292752576
2.731,-0.02731,22976.772959731323
2.732,-0.027320000000000004,21200.32932255794
2.733,-0.02733,28243.373188488098
2.734,-0.02734,25809.43205458252
2.735,-0.02735,19985.80885195652
2.736,-0.027360000000000002,22670.24837933018
2.737,-0.027370000000000002,23301.960589471477
2.738,-0.02738,26456.291035213253
2.739,-0.027389999999999998,25084.784621530613
2.74,-0.027400000000000004,24604.508118582744
2.741,-0.02741,17442.336011432188
2.742,-0.02742,24965.892052457348
2.743,-0.02743,19754.1370726181
2.744,-0.027440000000000003,28026.121698233004
2.745,-0.027450000000000002,24605.950658232756
2.746,-0.027460000000000002,25163.052768281395
2.747,-0.027469999999999998,23001.931730769757
2.748,-0.027480000000000004,18026.998985501752
2.749,-0.02749,25190.342501038314
2.75,-0.0275,24096.714876314396
2.751,-0.02751,22317.79849951124
2.7520000000000002,-0.027520000000000003,24535.810472593646
2.753,-0.027530000000000002,29666.354569014915
2.754,-0.027540000000000002,17367.487967817742
2.755,-0.027549999999999998,23997.65634666009
2.7560000000000002,-0.02756,23883.455398346094
2.757,-0.02757,23259.867166197866
2.758,-0.02758,26781.396221888812
2.759,-0.02759,24804.375884648514
2.7600000000000002,-0.027600000000000003,19920.006589712037
2.761,-0.027610000000000003,18954.172381998767
2.762,-0.027620000000000002,23504.712035639524
2.763,-0.02763,27490.426096596435
2.7640000000000002,-0.02764,26724.11377510406
2.765,-0.02765,22682.460704963505
2.766,-0.02766,24327.024708848145
2.767,-0.02767,20258.554798753335
2.7680000000000002,-0.027680000000000003,23801.23649863444
2.769,-0.027690000000000003,21225.714176182322
2.77,-0.027700000000000002,27675.6375182103
2.771,-0.02771,21192.60971576103
2.7720000000000002,-0.02772,25224.625532162027
2.773,-0.02773,21709.12083094296
2.774,-0.02774,28148.32123957949
2.775,-0.02775,27917.900375389912
2.7760000000000002,-0.027760000000000003,24399.275833688986
2.777,-0.027770000000000003,28049.988960797476
2.778,-0.02778,23878.58188975426
2.779,-0.02779,19592.673244148507
2.7800000000000002,-0.027800000000000002,24798.904065200768
2.781,-0.02781,23437.46216777254
2.782,-0.02782,23255.96050946974
2.783,-0.02783,24205.130163640893
